,Serialno,ROLL_x,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,proximity1,proximity2,proximity3,proximity4,proximity5,proximity6,proximity7,proximity8,proximity9,proximity10,proximity11,proximity12,proximity13,proximity14,proximity15,proximity16,proximity17,proximity18,runid,index
2958,81154,-109.83,45.18,-0.78,79.4,28687.42958,0.01,5373.309353,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917504,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81155
2959,81155,-109.83,45.18,-0.78,79.4,28687.86092,0.01,5374.100719,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917504,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81156
2960,81156,-109.83,45.18,-0.78,79.4,28688.29225,0.01,5374.892086,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917504,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81157
2961,81157,-109.83,45.18,-0.78,79.4,28688.72359,0.01,5375.683453,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81158
2962,81158,-109.83,45.18,-0.78,79.4,28689.15493,0.01,5376.47482,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81159
2963,81159,-109.83,45.18,-0.78,79.4,28689.58627,0.01,5377.266187,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81160
2964,81160,-109.83,45.18,-0.78,79.4,28690.01761,0.01,5378.057554,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81161
2965,81161,-109.83,45.18,-0.78,79.4,28690.44894,0.01,5378.848921,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20845552,20834832,20947808,24,81162
2966,81162,-109.83,45.18,-0.78,79.4,28690.88028,0.01,5379.640288,0.01,-0.03,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686384,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20844544,20834832,20947808,24,81163
2967,81163,-109.78,45.23,-0.74,79.4,28691.31162,0.01,5380.431655,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20844544,20834832,20947808,24,81164
2968,81164,-109.78,45.23,-0.74,79.4,28691.74296,0.01,5381.223022,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81165
2969,81165,-109.78,45.23,-0.74,79.4,28692.1743,0.01,5382.014388,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81166
2970,81166,-109.78,45.23,-0.74,79.4,28692.60563,0.01,5382.805755,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20735120,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81167
2971,81167,-109.78,45.23,-0.74,79.4,28693.03697,0.01,5383.597122,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81168
2972,81168,-109.78,45.23,-0.74,79.4,28693.46831,0.01,5384.388489,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81169
2973,81169,-109.78,45.23,-0.74,79.4,28693.89965,0.01,5385.179856,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81170
2974,81170,-109.78,45.23,-0.74,79.4,28694.33099,0.01,5385.971223,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688448,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81171
2975,81171,-109.78,45.23,-0.74,79.4,28694.76232,0.01,5386.76259,0.01,0,1710581518,0,0,0,1,20839600,20642096,20688880,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81172
2976,81172,-109.78,45.23,-0.74,79.4,28695.19366,0.01,5387.553957,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81173
2977,81173,-109.78,45.23,-0.74,79.4,28695.625,0.01,5388.345324,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947680,20810160,20903456,20844544,20834832,20948208,24,81174
2978,81174,-109.78,45.23,-0.74,79.4,28696.05634,0.01,5389.136691,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81175
2979,81175,-109.78,45.23,-0.74,79.4,28696.48768,0.01,5389.928058,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81176
2980,81176,-109.78,45.23,-0.74,79.4,28696.91901,0.01,5390.719424,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887216,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81177
2981,81177,-109.78,45.23,-0.74,79.4,28697.35035,0.01,5391.510791,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81178
2982,81178,-109.78,45.23,-0.74,79.4,28697.78169,0.01,5392.302158,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81179
2983,81179,-109.78,45.23,-0.74,79.4,28698.21303,0.01,5393.093525,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81180
2984,81180,-109.78,45.23,-0.74,79.4,28698.64437,0.01,5393.884892,0.01,0,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81181
2985,81181,-109.68,45.33,-0.75,79.36,28699.0757,0.01,5394.676259,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81182
2986,81182,-109.68,45.33,-0.75,79.36,28699.50704,0.01,5395.467626,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81183
2987,81183,-109.68,45.33,-0.75,79.36,28699.93838,0.01,5396.258993,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81184
2988,81184,-109.68,45.33,-0.75,79.36,28700.36972,0.01,5397.05036,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81185
2989,81185,-109.68,45.33,-0.75,79.36,28700.80106,0.01,5397.841727,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81186
2990,81186,-109.68,45.33,-0.75,79.36,28701.23239,0.01,5398.633094,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836432,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81187
2991,81187,-109.68,45.33,-0.75,79.36,28701.66373,0.01,5399.42446,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81188
2992,81188,-109.68,45.33,-0.75,79.36,28702.09507,0.01,5400.215827,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81189
2993,81189,-109.68,45.33,-0.75,79.36,28702.52641,0.01,5401.007194,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81190
2994,81190,-109.68,45.33,-0.75,79.36,28702.95775,0.01,5401.798561,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81191
2995,81191,-109.68,45.33,-0.75,79.36,28703.38908,0.01,5402.589928,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21254752,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81192
2996,81192,-109.68,45.33,-0.75,79.36,28703.82042,0.01,5403.381295,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81193
2997,81193,-109.68,45.33,-0.75,79.36,28704.25176,0.01,5404.172662,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20834832,20948208,24,81194
2998,81194,-109.68,45.33,-0.75,79.36,28704.6831,0.01,5404.964029,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20831264,20948208,24,81195
2999,81195,-109.68,45.33,-0.75,79.36,28705.11444,0.01,5405.755396,0.01,-0.05,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20831264,20948208,24,81196
3000,81196,-109.62,45.39,-0.77,79.34,28705.54577,0.01,5406.546763,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20485760,20947872,20810160,20903456,20844544,20831264,20948208,24,81197
3001,81197,-109.62,45.39,-0.77,79.34,28705.97711,0.01,5407.338129,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81198
3002,81198,-109.62,45.39,-0.77,79.34,28706.40845,0.01,5408.129496,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81199
3003,81199,-109.62,45.39,-0.77,79.34,28706.83979,0.01,5408.920863,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81200
3004,81200,-109.62,45.39,-0.77,79.34,28707.27113,0.01,5409.71223,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20881984,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81201
3005,81201,-109.62,45.39,-0.77,79.34,28707.70246,0.01,5410.503597,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81202
3006,81202,-109.62,45.39,-0.77,79.34,28708.1338,0.01,5411.294964,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81203
3007,81203,-109.62,45.39,-0.77,79.34,28708.56514,0.01,5412.086331,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931584,20836528,20917376,20734704,20486096,20947872,20810160,20903456,20844544,20831264,20948208,24,81204
3008,81204,-109.62,45.39,-0.77,79.34,28708.99648,0.01,5412.877698,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81205
3009,81205,-109.62,45.39,-0.77,79.34,28709.42782,0.01,5413.669065,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81206
3010,81206,-109.62,45.39,-0.77,79.34,28709.85915,0.01,5414.460432,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81207
3011,81207,-109.62,45.39,-0.77,79.34,28710.29049,0.01,5415.251799,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81208
3012,81208,-109.62,45.39,-0.77,79.34,28710.72183,0.01,5416.043165,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81209
3013,81209,-109.62,45.39,-0.77,79.34,28711.15317,0.01,5416.834532,0.01,-1.27,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81210
3014,81210,-109.66,45.35,-0.77,79.34,28711.58451,0.01,5417.625899,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81211
3015,81211,-109.66,45.35,-0.77,79.34,28712.01585,0.01,5418.417266,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81212
3016,81212,-109.66,45.35,-0.77,79.34,28712.44718,0.01,5419.208633,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81213
3017,81213,-109.66,45.35,-0.77,79.34,28712.87852,0.01,5420,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81214
3018,81214,-109.66,45.35,-0.77,79.34,28713.30986,0.01,5420.791367,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81215
3019,81215,-109.66,45.35,-0.77,79.34,28713.7412,0.01,5421.582734,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81216
3020,81216,-109.66,45.35,-0.77,79.34,28714.17254,0.01,5422.374101,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917376,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81217
3021,81217,-109.66,45.35,-0.77,79.34,28714.60387,0.01,5423.165468,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81218
3022,81218,-109.66,45.35,-0.77,79.34,28715.03521,0.01,5423.956835,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81219
3023,81219,-109.66,45.35,-0.77,79.34,28715.46655,0.01,5424.748201,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81220
3024,81220,-109.66,45.35,-0.77,79.34,28715.89789,0.01,5425.539568,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81221
3025,81221,-109.66,45.35,-0.77,79.34,28716.32923,0.01,5426.330935,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686480,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20844544,20831264,20948208,24,81222
3026,81222,-109.66,45.35,-0.77,79.34,28716.76056,0.01,5427.122302,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20846096,20831264,20948208,24,81223
3027,81223,-109.66,45.35,-0.77,79.34,28717.1919,0.01,5427.913669,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20846096,20831264,20948208,24,81224
3028,81224,-109.66,45.35,-0.77,79.34,28717.62324,0.01,5428.705036,0.01,-0.56,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20846096,20831264,20948208,24,81225
3029,81225,-109.67,45.34,-0.74,79.33,28718.05458,0.01,5429.496403,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734704,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81226
3030,81226,-109.67,45.34,-0.74,79.33,28718.48592,0.01,5430.28777,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81227
3031,81227,-109.67,45.34,-0.74,79.33,28718.91725,0.01,5431.079137,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81228
3032,81228,-109.67,45.34,-0.74,79.33,28719.34859,0.01,5431.870504,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81229
3033,81229,-109.67,45.34,-0.74,79.33,28719.77993,0.01,5432.661871,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81230
3034,81230,-109.67,45.34,-0.74,79.33,28720.21127,0.01,5433.453237,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81231
3035,81231,-109.67,45.34,-0.74,79.33,28720.64261,0.01,5434.244604,0.01,3.37,1710581518,0,0,0,1,20839040,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81232
3036,81232,-109.67,45.34,-0.74,79.33,28721.07394,0.01,5435.035971,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81233
3037,81233,-109.67,45.34,-0.74,79.33,28721.50528,0.01,5435.827338,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947872,20810912,20903456,20846096,20831264,20949936,24,81234
3038,81234,-109.67,45.34,-0.74,79.33,28721.93662,0.01,5436.618705,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81235
3039,81235,-109.67,45.34,-0.74,79.33,28722.36796,0.01,5437.410072,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887152,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81236
3040,81236,-109.67,45.34,-0.74,79.33,28722.7993,0.01,5438.201439,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81237
3041,81237,-109.67,45.34,-0.74,79.33,28723.23063,0.01,5438.992806,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81238
3042,81238,-109.67,45.34,-0.74,79.33,28723.66197,0.01,5439.784173,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81239
3043,81239,-109.67,45.34,-0.74,79.33,28724.09331,0.01,5440.57554,0.01,3.37,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81240
3044,81240,-109.58,45.43,-0.74,79.32,28724.52465,0.01,5441.366906,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81241
3045,81241,-109.58,45.43,-0.74,79.32,28724.95599,0.01,5442.158273,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81242
3046,81242,-109.58,45.43,-0.74,79.32,28725.38732,0.01,5442.94964,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81243
3047,81243,-109.58,45.43,-0.74,79.32,28725.81866,0.01,5443.741007,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81244
3048,81244,-109.58,45.43,-0.74,79.32,28726.25,0.01,5444.532374,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81245
3049,81245,-109.58,45.43,-0.74,79.32,28731.81818,0.01,5445.323741,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836528,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81246
3050,81246,-109.58,45.43,-0.74,79.32,28737.38636,0.01,5446.115108,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81247
3051,81247,-109.58,45.43,-0.74,79.32,28742.95455,0.01,5446.906475,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81248
3052,81248,-109.58,45.43,-0.74,79.32,28748.52273,0.01,5447.697842,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81249
3053,81249,-109.58,45.43,-0.74,79.32,28754.09091,0.01,5448.489209,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81250
3054,81250,-109.58,45.43,-0.74,79.32,28759.65909,0.01,5449.280576,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903456,20846096,20831264,20949936,24,81251
3055,81251,-109.58,45.43,-0.74,79.32,28765.22727,0.01,5450.071942,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903184,20846096,20831264,20949936,24,81252
3056,81252,-109.58,45.43,-0.74,79.32,28770.79545,0.01,5450.863309,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903184,20846096,20831264,20949936,24,81253
